ID,lemma,pos,frequency,WPM
3091,acción,PROPN,716,20.80505872097066
3092,reaccionar,VERB,715,20.776001376388297
3093,â¿dã³ndir,VERB,715,20.776001376388297
3094,infección,NOUN,715,20.776001376388297
3095,emocionante,ADJ,715,20.776001376388297
3096,julia,PROPN,715,20.776001376388297
3097,preciso,ADJ,714,20.74694403180594
3098,arthur,PROPN,714,20.74694403180594
3099,sabe,PROPN,713,20.717886687223576
3100,expresar,VERB,713,20.717886687223576
3101,sabã­a,NOUN,713,20.717886687223576
3102,encontrarer,VERB,712,20.688829342641217
3103,dinero.\nno,NOUN,712,20.688829342641217
3104,desgraciado,ADJ,712,20.688829342641217
3105,dejes,VERB,711,20.659771998058854
3106,cultura,NOUN,711,20.659771998058854
3107,ahogar,VERB,711,20.659771998058854
3108,ti.\ny,NOUN,711,20.659771998058854
3109,estructura,NOUN,710,20.630714653476492
3110,chocar,VERB,710,20.630714653476492
3111,nación,NOUN,710,20.630714653476492
3112,cerebral,ADJ,710,20.630714653476492
3113,transmisión,NOUN,710,20.630714653476492
3114,absoluto,ADJ,710,20.630714653476492
3115,fan,NOUN,710,20.630714653476492
3116,misterioso,ADJ,710,20.630714653476492
3117,hayar,VERB,710,20.630714653476492
3118,deje,VERB,709,20.60165730889413
3119,extremadamente,ADV,709,20.60165730889413
3120,metal,NOUN,709,20.60165730889413
3121,tele,NOUN,709,20.60165730889413
3122,tragar,VERB,709,20.60165730889413
3123,no.\npero,NOUN,709,20.60165730889413
3124,urgente,ADJ,709,20.60165730889413
3125,alcance,NOUN,709,20.60165730889413
3126,sr,PROPN,708,20.572599964311767
3127,vital,ADJ,708,20.572599964311767
3128,generación,NOUN,707,20.543542619729408
3129,interpretar,VERB,707,20.543542619729408
3130,â¿verdad,NOUN,707,20.543542619729408
3131,convencido,ADJ,707,20.543542619729408
3132,solitario,ADJ,707,20.543542619729408
3133,ron,PROPN,707,20.543542619729408
3134,elizabeth,PROPN,706,20.514485275147045
3135,dime,ADJ,706,20.514485275147045
3136,comprendo,VERB,706,20.514485275147045
3137,vo,ADJ,706,20.514485275147045
3138,combustible,NOUN,705,20.485427930564686
3139,boston,PROPN,704,20.456370585982324
3140,director,PROPN,703,20.427313241399965
3141,noble,ADJ,703,20.427313241399965
3142,grano,NOUN,702,20.398255896817602
3143,dosis,NOUN,702,20.398255896817602
3144,cubierta,NOUN,701,20.369198552235243
3145,no.\nno,NUM,701,20.369198552235243
3146,this,NOUN,701,20.369198552235243
3147,buen,PROPN,699,20.311083863070518
3148,tranquilo,PROPN,699,20.311083863070518
3149,prácticamente,ADV,698,20.282026518488156
3150,rose,PROPN,698,20.282026518488156
3151,oficialmente,ADV,698,20.282026518488156
3152,sobrino,NOUN,697,20.252969173905793
3153,king,PROPN,696,20.223911829323434
3154,negativo,ADJ,696,20.223911829323434
3155,masa,NOUN,695,20.19485448474107
3156,uno,PROPN,695,20.19485448474107
3157,estupidez,NOUN,695,20.19485448474107
3158,pasta,NOUN,695,20.19485448474107
3159,aquí.\nsí,PROPN,695,20.19485448474107
3160,anda,PROPN,695,20.19485448474107
3161,ves,NOUN,694,20.165797140158713
3162,ministro,NOUN,694,20.165797140158713
3163,acuerdo,ADJ,694,20.165797140158713
3164,black,PROPN,693,20.13673979557635
3165,reconocimiento,NOUN,693,20.13673979557635
3166,célula,NOUN,693,20.13673979557635
3167,suyo,PRON,693,20.13673979557635
3168,viste,PROPN,693,20.13673979557635
3169,influencia,NOUN,692,20.10768245099399
3170,mundial,ADJ,692,20.10768245099399
3171,tiroteo,NOUN,692,20.10768245099399
3172,mã­.,NOUN,692,20.10768245099399
3173,mortal,ADJ,691,20.07862510641163
3174,susan,PROPN,690,20.04956776182927
3175,jay,PROPN,690,20.04956776182927
3176,bicho,NOUN,690,20.04956776182927
3177,presento,ADJ,690,20.04956776182927
3178,ten,VERB,690,20.04956776182927
3179,superficie,NOUN,689,20.020510417246904
3180,puerto,NOUN,689,20.020510417246904
3181,dañar,VERB,689,20.020510417246904
3182,amo,NOUN,688,19.991453072664545
3183,pesar,VERB,688,19.991453072664545
3184,completo,NOUN,687,19.962395728082182
3185,paciencia,NOUN,687,19.962395728082182
3186,mago,NOUN,687,19.962395728082182
3187,propuesta,NOUN,687,19.962395728082182
3188,estáis,VERB,687,19.962395728082182
3189,zorra,NOUN,686,19.933338383499823
3190,nosotros.\nno,NOUN,686,19.933338383499823
3191,no?\nsí,NOUN,686,19.933338383499823
3192,vamos.\nno,PROPN,686,19.933338383499823
3193,pelã­cula,NOUN,686,19.933338383499823
3194,casco,NOUN,686,19.933338383499823
3195,allã,NUM,685,19.90428103891746
3196,decirte,PROPN,685,19.90428103891746
3197,josh,PROPN,685,19.90428103891746
3198,emma,PROPN,685,19.90428103891746
3199,disfraz,NOUN,684,19.875223694335098
3200,temporal,ADJ,684,19.875223694335098
3201,lujo,NOUN,684,19.875223694335098
3202,garantizar,VERB,684,19.875223694335098
3203,mancha,NOUN,683,19.84616634975274
3204,leal,ADJ,683,19.84616634975274
3205,eso?\nsí,PROPN,683,19.84616634975274
3206,ministro,PROPN,683,19.84616634975274
3207,libra,NOUN,682,19.817109005170376
3208,atar,VERB,682,19.817109005170376
3209,mear,VERB,681,19.788051660588017
3210,petición,NOUN,681,19.788051660588017
3211,vecindario,NOUN,681,19.788051660588017
3212,típico,ADJ,680,19.758994316005655
3213,uds.,PRON,680,19.758994316005655
3214,activo,ADJ,680,19.758994316005655
3215,concurso,NOUN,680,19.758994316005655
3216,aceite,NOUN,680,19.758994316005655
3217,derribar,VERB,679,19.729936971423292
3218,tendrá,NOUN,679,19.729936971423292
3219,estariar,VERB,679,19.729936971423292
3220,amarillo,ADJ,678,19.70087962684093
3221,difã­cil,ADJ,677,19.67182228225857
3222,johnson,PROPN,677,19.67182228225857
3223,des,ADP,677,19.67182228225857
3224,atado,ADJ,677,19.67182228225857
3225,receta,NOUN,677,19.67182228225857
3226,estuvir,AUX,676,19.64276493767621
3227,â,NOUN,676,19.64276493767621
3228,have,PROPN,676,19.64276493767621
3229,sé,PROPN,675,19.61370759309385
3230,ascensor,NOUN,675,19.61370759309385
3231,debiste,ADJ,675,19.61370759309385
3232,saco,NOUN,675,19.61370759309385
3233,oye,INTJ,674,19.584650248511487
3234,juro,ADJ,673,19.555592903929124
3235,miss,PROPN,673,19.555592903929124
3236,industria,NOUN,673,19.555592903929124
3237,invertir,VERB,673,19.555592903929124
3238,razã³n,NOUN,673,19.555592903929124
3239,lucy,PROPN,673,19.555592903929124
3240,robin,PROPN,673,19.555592903929124
3241,mio,PROPN,672,19.526535559346765
3242,bien.\nestoy,PROPN,672,19.526535559346765
3243,alquiler,NOUN,672,19.526535559346765
3244,pensastar,VERB,672,19.526535559346765
3245,hospital,PROPN,672,19.526535559346765
3246,n,VERB,671,19.497478214764403
3247,matastir,VERB,671,19.497478214764403
3248,conejo,NOUN,670,19.468420870182044
3249,químico,ADJ,670,19.468420870182044
3250,alice,PROPN,670,19.468420870182044
3251,almacén,NOUN,670,19.468420870182044
3252,ãºltimo,ADJ,669,19.439363525599678
3253,norma,NOUN,669,19.439363525599678
3254,niño,PROPN,669,19.439363525599678
3255,°,NUM,668,19.41030618101732
3256,olvid,NOUN,668,19.41030618101732
3257,transformar,VERB,668,19.41030618101732
3258,condado,NOUN,668,19.41030618101732
3259,oreja,NOUN,667,19.381248836434956
3260,bruce,PROPN,667,19.381248836434956
3261,decidido,ADJ,667,19.381248836434956
3262,impacto,NOUN,666,19.352191491852597
3263,manos,NOUN,666,19.352191491852597
3264,comprometido,ADJ,665,19.323134147270235
3265,instalar,VERB,665,19.323134147270235
3266,ud,PROPN,665,19.323134147270235
3267,asombroso,ADJ,665,19.323134147270235
3268,actuación,NOUN,664,19.294076802687876
3269,cañón,NOUN,664,19.294076802687876
3270,desierto,NOUN,663,19.265019458105513
3271,costumbre,NOUN,663,19.265019458105513
3272,texto,NOUN,662,19.235962113523154
3273,dormitorio,NOUN,662,19.235962113523154
3274,patético,ADJ,662,19.235962113523154
3275,want,PROPN,662,19.235962113523154
3276,harã­ar,VERB,661,19.20690476894079
3277,â¡es,NUM,661,19.20690476894079
3278,garaje,NOUN,661,19.20690476894079
3279,condenar,VERB,661,19.20690476894079
3280,añadir,VERB,661,19.20690476894079
3281,colección,NOUN,661,19.20690476894079
3282,dejã³,VERB,660,19.17784742435843
3283,sangre,PROPN,660,19.17784742435843
3284,chloe,PROPN,660,19.17784742435843
3285,adorable,ADJ,659,19.148790079776067
3286,llamser,VERB,659,19.148790079776067
3287,inglés,ADJ,659,19.148790079776067
3288,brown,PROPN,659,19.148790079776067
3289,orinar,VERB,658,19.119732735193704
3290,cooper,PROPN,658,19.119732735193704
3291,27,NUM,658,19.119732735193704
3292,asignar,VERB,658,19.119732735193704
3293,sacrificar,VERB,658,19.119732735193704
3294,azúcar,NOUN,658,19.119732735193704
3295,tumor,NOUN,658,19.119732735193704
3296,verificar,VERB,657,19.090675390611345
3297,secundario,ADJ,657,19.090675390611345
3298,transferir,VERB,657,19.090675390611345
3299,acudir,VERB,657,19.090675390611345
3300,eso.\ny,PROPN,657,19.090675390611345
3301,sheriff,NOUN,657,19.090675390611345
3302,reir,VERB,656,19.061618046028983
3303,unido,ADJ,656,19.061618046028983
3304,flota,NOUN,656,19.061618046028983
3305,cuidado,PROPN,656,19.061618046028983
3306,involucrar,VERB,656,19.061618046028983
3307,dólar,NOUN,656,19.061618046028983
3308,derrotar,VERB,656,19.061618046028983
3309,laura,PROPN,655,19.032560701446624
3310,científico,ADJ,655,19.032560701446624
3311,tradición,NOUN,654,19.00350335686426
3312,sacrificio,NOUN,654,19.00350335686426
3313,quiã,ADJ,653,18.974446012281902
3314,bien.\nir,VERB,653,18.974446012281902
3315,trasladar,VERB,652,18.94538866769954
3316,acuerdas,VERB,652,18.94538866769954
3317,patrick,PROPN,652,18.94538866769954
3318,digno,ADJ,652,18.94538866769954
3319,competir,VERB,652,18.94538866769954
3320,reporte,NOUN,652,18.94538866769954
3321,gordon,PROPN,651,18.91633132311718
3322,gigante,ADJ,651,18.91633132311718
3323,manipular,VERB,651,18.91633132311718
3324,central,ADJ,651,18.91633132311718
3325,dame,VERB,651,18.91633132311718
3326,taylor,PROPN,651,18.91633132311718
3327,doc,PROPN,651,18.91633132311718
3328,cuán,ADV,651,18.91633132311718
3329,gerente,NOUN,651,18.91633132311718
3330,alto,NOUN,650,18.887273978534818
3331,materia,NOUN,650,18.887273978534818
3332,malvado,ADJ,650,18.887273978534818
3333,mentiroso,ADJ,650,18.887273978534818
3334,sensor,NOUN,649,18.858216633952452
3335,trata,NOUN,649,18.858216633952452
3336,meter yo,VERB,649,18.858216633952452
3337,callejón,NOUN,649,18.858216633952452
3338,dejarte,NOUN,649,18.858216633952452
3339,dado,ADJ,647,18.80010194478773
3340,seriar,VERB,647,18.80010194478773
3341,preguntarte,NOUN,647,18.80010194478773
3342,west,PROPN,647,18.80010194478773
3343,.no,PUNCT,646,18.77104460020537
3344,profesional,NOUN,646,18.77104460020537
3345,\nno,SCONJ,646,18.77104460020537
3346,oir él,VERB,646,18.77104460020537
3347,hey,PROPN,645,18.74198725562301
3348,70,NUM,645,18.74198725562301
3349,profesor,PROPN,645,18.74198725562301
3350,decente,ADJ,645,18.74198725562301
3351,simon,PROPN,645,18.74198725562301
3352,ahã­,ADJ,644,18.71292991104065
3353,perdedor,NOUN,644,18.71292991104065
3354,presentar él,VERB,644,18.71292991104065
3355,ciertamente,ADV,644,18.71292991104065
3356,pedido,NOUN,644,18.71292991104065
3357,sacerdote,NOUN,643,18.683872566458287
3358,rugir,VERB,643,18.683872566458287
3359,marshall,PROPN,643,18.683872566458287
3360,greg,PROPN,643,18.683872566458287
3361,lanzamiento,NOUN,643,18.683872566458287
3362,guía,NOUN,642,18.65481522187593
3363,ibar,VERB,642,18.65481522187593
3364,â¿estã,ADJ,642,18.65481522187593
3365,usado,ADJ,642,18.65481522187593
3366,pon,ADV,642,18.65481522187593
3367,jessica,PROPN,642,18.65481522187593
3368,ã,NOUN,641,18.625757877293566
3369,sacar yo,VERB,641,18.625757877293566
3370,demandar,VERB,641,18.625757877293566
3371,ó,CCONJ,641,18.625757877293566
3372,convenir,VERB,641,18.625757877293566
3373,hamburguesa,NOUN,641,18.625757877293566
3374,nacimiento,NOUN,640,18.596700532711207
3375,sensible,ADJ,640,18.596700532711207
3376,llegarer,VERB,640,18.596700532711207
3377,expresión,NOUN,640,18.596700532711207
3378,hã,PROPN,640,18.596700532711207
3379,cuartel,NOUN,640,18.596700532711207
3380,citar,VERB,639,18.56764318812884
3381,referencia,NOUN,639,18.56764318812884
3382,estaba,NOUN,639,18.56764318812884
3383,alemania,PROPN,639,18.56764318812884
3384,wilson,PROPN,638,18.538585843546482
3385,absoluto,NOUN,637,18.50952849896412
3386,tenerte,NOUN,637,18.50952849896412
3387,proteger él,VERB,637,18.50952849896412
3388,preocupartir,VERB,637,18.50952849896412
3389,diseño,NOUN,637,18.50952849896412
3390,hablarer,VERB,637,18.50952849896412
3391,mí.\nno,PROPN,637,18.50952849896412
3392,dividir,VERB,636,18.480471154381757
3393,pedirte,NOUN,636,18.480471154381757
3394,no?\nporque,SCONJ,636,18.480471154381757
3395,jefa,NOUN,636,18.480471154381757
3396,esto?\nno,NOUN,636,18.480471154381757
3397,salgo,PRON,636,18.480471154381757
3398,ahã­,PROPN,635,18.451413809799398
3399,figura,NOUN,635,18.451413809799398
3400,separado,ADJ,635,18.451413809799398
3401,juegos,PROPN,635,18.451413809799398
3402,volver él,VERB,635,18.451413809799398
3403,â¿quiere,PRON,634,18.422356465217035
3404,verte,PROPN,634,18.422356465217035
3405,probar él,VERB,634,18.422356465217035
3406,â¿de,ADJ,634,18.422356465217035
3407,exigir,VERB,634,18.422356465217035
3408,dejado,ADJ,634,18.422356465217035
3409,hacerlo.\nno,AUX,634,18.422356465217035
3410,te,DET,634,18.422356465217035
3411,perdistir,VERB,633,18.393299120634676
3412,reino,NOUN,633,18.393299120634676
3413,estallar,VERB,633,18.393299120634676
3414,condenado,ADJ,633,18.393299120634676
3415,financiero,ADJ,632,18.364241776052314
3416,irte,ADJ,632,18.364241776052314
3417,28,NUM,632,18.364241776052314
3418,virgen,PROPN,632,18.364241776052314
3419,asesinado,ADJ,632,18.364241776052314
3420,aplicar,VERB,632,18.364241776052314
3421,patada,NOUN,632,18.364241776052314
3422,gasolina,NOUN,631,18.335184431469955
3423,habla,PROPN,631,18.335184431469955
3424,fuiste,PROPN,631,18.335184431469955
3425,fuga,NOUN,630,18.306127086887592
3426,enfrente,ADV,630,18.306127086887592
3427,fruta,NOUN,630,18.306127086887592
3428,pudiérar,VERB,630,18.306127086887592
3429,solicitud,NOUN,630,18.306127086887592
3430,casar yo,VERB,630,18.306127086887592
3431,s,NOUN,630,18.306127086887592
3432,travã,PROPN,630,18.306127086887592
3433,llover,VERB,629,18.27706974230523
3434,hollywood,PROPN,629,18.27706974230523
3435,destinado,ADJ,629,18.27706974230523
3436,amanda,PROPN,629,18.27706974230523
3437,mantener yo,VERB,628,18.248012397722867
3438,clima,NOUN,628,18.248012397722867
3439,esclavo,NOUN,628,18.248012397722867
3440,26,NUM,628,18.248012397722867
3441,pasión,NOUN,628,18.248012397722867
3442,clásico,ADJ,627,18.21895505314051
3443,gota,NOUN,627,18.21895505314051
3444,comprar él,VERB,627,18.21895505314051
3445,serpiente,NOUN,627,18.21895505314051
3446,toalla,NOUN,626,18.189897708558146
3447,poquito,ADJ,626,18.189897708558146
3448,alto,PROPN,626,18.189897708558146
3449,acuerda,NOUN,626,18.189897708558146
3450,honesto,ADJ,625,18.160840363975783
3451,jugo,NOUN,625,18.160840363975783
3452,enterrado,ADJ,625,18.160840363975783
3453,andrew,PROPN,625,18.160840363975783
3454,not,ADP,625,18.160840363975783
3455,rock,NOUN,625,18.160840363975783
3456,diferente,DET,624,18.131783019393424
3457,medir,VERB,624,18.131783019393424
3458,miel,NOUN,624,18.131783019393424
3459,abby,PROPN,624,18.131783019393424
3460,pagar él,VERB,623,18.10272567481106
3461,marcus,PROPN,623,18.10272567481106
3462,prometo,ADJ,623,18.10272567481106
3463,llevé,VERB,623,18.10272567481106
3464,ceremonia,NOUN,623,18.10272567481106
3465,fuerar,VERB,623,18.10272567481106
3466,rodear,VERB,623,18.10272567481106
3467,decírtelo,NOUN,622,18.073668330228703
3468,escuché,PROPN,622,18.073668330228703
3469,helado,ADJ,622,18.073668330228703
3470,conflicto,NOUN,622,18.073668330228703
3471,cabina,NOUN,622,18.073668330228703
3472,pasaporte,NOUN,622,18.073668330228703
3473,moderno,ADJ,621,18.04461098564634
3474,sear,VERB,621,18.04461098564634
3475,nancy,PROPN,621,18.04461098564634
3476,alumno,NOUN,621,18.04461098564634
3477,librar,VERB,621,18.04461098564634
3478,mater,VERB,621,18.04461098564634
3479,pavo,NOUN,621,18.04461098564634
3480,recorrer,VERB,621,18.04461098564634
3481,fred,PROPN,621,18.04461098564634
3482,quã,AUX,620,18.01555364106398
3483,vuestro,ADJ,620,18.01555364106398
3484,pandilla,NOUN,619,17.986496296481615
3485,hotel,PROPN,619,17.986496296481615
3486,verás,VERB,619,17.986496296481615
3487,aumento,NOUN,619,17.986496296481615
3488,vida.\ny,PROPN,619,17.986496296481615
3489,imbã,PROPN,619,17.986496296481615
3490,sofá,NOUN,618,17.957438951899256
3491,alegría,NOUN,618,17.957438951899256
3492,rojo,NOUN,617,17.928381607316894
3493,furioso,ADJ,617,17.928381607316894
3494,alfombra,NOUN,617,17.928381607316894
3495,partida,NOUN,617,17.928381607316894
3496,km,PROPN,617,17.928381607316894
3497,tendría,NOUN,617,17.928381607316894
3498,rápidamente,ADV,617,17.928381607316894
3499,encanto,NOUN,616,17.899324262734535
3500,asco,NOUN,616,17.899324262734535
3501,casa.\nno,NOUN,616,17.899324262734535
3502,bravo,PROPN,616,17.899324262734535
3503,policia,NOUN,616,17.899324262734535
3504,taller,NOUN,615,17.870266918152172
3505,pierda,ADJ,615,17.870266918152172
3506,piensa,NOUN,615,17.870266918152172
3507,salga,NOUN,615,17.870266918152172
3508,muchísimo,ADV,615,17.870266918152172
3509,parker,PROPN,615,17.870266918152172
3510,italiano,ADJ,615,17.870266918152172
3511,hubiera,NOUN,615,17.870266918152172
3512,equivoca,ADJ,614,17.841209573569813
3513,irmar,VERB,614,17.841209573569813
3514,ligero,ADJ,614,17.841209573569813
3515,jackie,PROPN,614,17.841209573569813
3516,agenda,NOUN,614,17.841209573569813
3517,lucas,PROPN,614,17.841209573569813
3518,cállate,PROPN,614,17.841209573569813
3519,salido,ADJ,613,17.81215222898745
3520,división,NOUN,613,17.81215222898745
3521,cazador,NOUN,613,17.81215222898745
3522,miserable,ADJ,612,17.783094884405088
3523,sí?\nsí,PROPN,612,17.783094884405088
3524,bla,PROPN,612,17.783094884405088
3525,up,PROPN,612,17.783094884405088
3526,cã¡mara,NOUN,611,17.75403753982273
3527,investigador,NOUN,611,17.75403753982273
3528,rollo,NOUN,611,17.75403753982273
3529,pizza,PROPN,611,17.75403753982273
3530,gracias.\ngracia,NOUN,611,17.75403753982273
3531,roy,PROPN,611,17.75403753982273
3532,testificar,VERB,611,17.75403753982273
3533,déjeme,VERB,610,17.724980195240366
3534,calmar,VERB,610,17.724980195240366
3535,dibujar,VERB,610,17.724980195240366
3536,donna,PROPN,610,17.724980195240366
3537,pueda,ADJ,609,17.695922850658004
3538,ponte,NOUN,608,17.66686550607564
3539,forense,ADJ,608,17.66686550607564
3540,otro,ADJ,608,17.66686550607564
3541,generar,VERB,608,17.66686550607564
3542,mata,NOUN,608,17.66686550607564
3543,suministro,NOUN,608,17.66686550607564
3544,maestro,PROPN,608,17.66686550607564
3545,aguja,NOUN,607,17.637808161493282
3546,cuestionar,VERB,607,17.637808161493282
3547,ford,PROPN,607,17.637808161493282
3548,telefónico,ADJ,607,17.637808161493282
3549,vear,VERB,607,17.637808161493282
3550,casa.\ny,PROPN,607,17.637808161493282
3551,espero,PROPN,606,17.60875081691092
3552,nervio,NOUN,606,17.60875081691092
3553,irme,ADJ,606,17.60875081691092
3554,prima,NOUN,606,17.60875081691092
3555,\b1\c&h00ffff,PROPN,606,17.60875081691092
3556,b,PROPN,605,17.57969347232856
3557,gafa,NOUN,605,17.57969347232856
3558,despierto,ADJ,605,17.57969347232856
3559,comprometer,VERB,604,17.5506361277462
3560,santo,PROPN,604,17.5506361277462
3561,qué?\nes,PROPN,604,17.5506361277462
3562,suelto,ADJ,604,17.5506361277462
3563,pisar,VERB,604,17.5506361277462
